FFTBin#,Frequency (Hz),Ch0 Mean (db),Ch0 Std Dev(db),Ch1 Mean (db),Ch1 Std Dev(db)
7444,20036.6455,-46.6272,4.6348,-46.8657,5.3509
7445,20039.3372,-50.6917,7.3283,-46.3562,4.1457
7446,20042.0288,-49.0412,6.4007,-48.9419,5.1032
7447,20044.7205,-45.5478,4.1062,-48.3104,4.9728
7448,20047.4121,-45.0508,4.2010,-47.2439,5.7202
7449,20050.1038,-45.2522,3.6544,-44.1783,4.7368
7450,20052.7954,-47.2469,4.8748,-45.5745,5.0178
7451,20055.4871,-45.6693,4.1108,-46.4969,5.8546
7452,20058.1787,-45.3458,4.3994,-46.0534,4.9531
7453,20060.8704,-45.9755,6.0865,-44.2436,3.7187
7454,20063.5620,-46.2897,4.9960,-45.0415,6.5728
7455,20066.2537,-44.1750,3.7125,-44.9773,4.2699
7456,20068.9453,-48.0178,4.9829,-45.7351,4.7591
7457,20071.6370,-46.0030,3.7856,-46.2221,5.3408
7458,20074.3286,-45.9044,4.8541,-46.7723,4.4610
7459,20077.0203,-46.8090,6.2464,-47.0153,4.9039
7460,20079.7119,-44.8914,4.3973,-47.2295,5.5265
7461,20082.4036,-45.3046,3.8402,-45.9429,4.9981
7462,20085.0952,-46.2664,4.6601,-47.3080,5.9641
7463,20087.7869,-46.8088,3.3313,-46.0739,5.5304
7464,20090.4785,-46.8449,4.7946,-46.6031,4.3529
7465,20093.1702,-47.1170,5.2681,-44.0779,4.1770
7466,20095.8618,-46.1605,6.5416,-42.3568,3.6832
7467,20098.5535,-45.3374,3.7301,-46.5971,5.8838
7468,20101.2451,-46.0544,4.1293,-46.8777,6.1028
7469,20103.9368,-46.7753,4.1683,-46.3363,3.2664
7470,20106.6284,-45.5673,4.7906,-45.5646,5.3750
7471,20109.3201,-45.7696,4.6440,-46.7519,4.6114
7472,20112.0117,-43.9935,3.9939,-46.1006,5.2157
7473,20114.7034,-43.9516,6.0995,-44.7528,4.3612
7474,20117.3950,-47.1422,5.3600,-46.3006,4.1827
7475,20120.0867,-45.6448,5.0881,-47.4579,5.3621
7476,20122.7783,-44.6342,4.9745,-46.8462,3.9714
7477,20125.4700,-46.3091,6.8367,-46.3439,6.6300
7478,20128.1616,-46.5520,5.3456,-44.8272,3.7571
7479,20130.8533,-45.7613,5.4979,-46.1463,4.9351
7480,20133.5449,-44.5571,4.0347,-46.7459,6.8869
7481,20136.2366,-45.4111,5.0925,-45.5737,4.8308
7482,20138.9282,-44.7839,4.8798,-45.6235,5.2537
7483,20141.6199,-44.5235,5.3609,-46.9238,5.2514
7484,20144.3115,-47.6155,5.7664,-49.7294,7.7156
7485,20147.0032,-46.5608,4.0117,-46.7372,3.9238
7486,20149.6948,-45.6225,4.0718,-46.6069,5.6867
7487,20152.3865,-46.7969,4.9540,-46.3842,3.8354
7488,20155.0781,-44.2776,4.2843,-46.8964,4.9672
7489,20157.7698,-43.9142,3.5573,-43.8250,4.3625
7490,20160.4614,-44.8615,3.8659,-45.4125,5.4908
7491,20163.1531,-44.8273,4.6264,-44.9440,5.3766
7492,20165.8447,-47.4375,5.4121,-46.3071,5.7503
7493,20168.5364,-47.8780,5.7703,-47.2860,6.2716
7494,20171.2280,-44.5459,4.0617,-44.4589,4.6560
7495,20173.9197,-43.7594,4.2311,-48.0505,6.3707
7496,20176.6113,-45.2704,4.9161,-45.2609,3.7206
7497,20179.3030,-46.1793,4.2729,-46.2357,4.6265
7498,20181.9946,-45.1321,3.9545,-46.6491,4.3788
7499,20184.6863,-46.1944,4.1196,-47.3347,5.6991
7500,20187.3779,-45.4159,5.9182,-47.2342,6.0237
7501,20190.0696,-43.6966,4.4665,-46.2024,4.3249
7502,20192.7612,-44.3020,5.1060,-45.7835,5.4968
7503,20195.4529,-46.9001,5.7339,-46.3727,4.6250
7504,20198.1445,-43.6222,3.7849,-49.4402,6.4561
7505,20200.8362,-44.7556,3.0642,-47.4811,6.4237
7506,20203.5278,-48.0217,5.1222,-45.2108,4.3078
7507,20206.2195,-44.7037,4.7462,-46.1465,7.0545
7508,20208.9111,-45.5299,4.8556,-46.9507,5.9234
7509,20211.6028,-47.2895,6.2772,-47.3472,5.8617
7510,20214.2944,-45.1766,3.5983,-44.5171,4.5737
7511,20216.9861,-46.0860,4.4902,-47.0475,5.1263
7512,20219.6777,-47.5250,6.8432,-48.8946,5.3416
7513,20222.3694,-44.5261,4.6899,-49.7138,5.0181
7514,20225.0610,-44.1510,5.1729,-46.4363,4.4981
7515,20227.7527,-43.2114,3.6607,-44.6120,6.1212
7516,20230.4443,-43.4645,3.9392,-46.6245,5.2387
7517,20233.1360,-47.0974,5.2999,-46.5216,4.8620
7518,20235.8276,-49.4207,5.3837,-45.2790,2.8509
7519,20238.5193,-47.0406,4.5423,-46.6040,4.7781
7520,20241.2109,-47.3577,4.9417,-44.9061,4.8084
7521,20243.9026,-44.9156,4.5208,-46.5835,5.4556
7522,20246.5942,-44.7448,5.6897,-46.3026,5.2103
7523,20249.2859,-44.5467,4.6771,-46.2643,5.2994
7524,20251.9775,-47.1317,4.0632,-48.1644,5.1615
7525,20254.6692,-47.3651,7.4940,-47.1985,4.3818
7526,20257.3608,-44.7813,4.9545,-45.4884,5.8406
7527,20260.0525,-46.5458,5.2722,-44.4668,5.7165
7528,20262.7441,-45.2987,3.3903,-44.6293,5.3920
7529,20265.4358,-46.7180,4.2573,-42.8449,3.6356
7530,20268.1274,-48.6757,6.7485,-42.4328,4.0253
7531,20270.8191,-48.1975,4.8401,-46.0941,4.8637
7532,20273.5107,-46.4347,5.5921,-44.0777,4.4256
7533,20276.2024,-44.2445,5.3753,-44.5428,5.8753
7534,20278.8940,-43.7635,3.9621,-45.7799,5.4184
7535,20281.5857,-43.5179,5.0154,-44.8062,3.7073
7536,20284.2773,-44.0907,3.3269,-46.3302,4.9373
7537,20286.9690,-45.6734,4.8770,-45.6151,5.3985
7538,20289.6606,-46.4775,4.6397,-44.6053,3.6793
7539,20292.3523,-44.6321,3.2582,-45.8758,3.9846
7540,20295.0439,-46.2023,5.3410,-45.4723,5.2228
7541,20297.7356,-47.9885,6.3232,-44.7929,5.3466
7542,20300.4272,-46.4313,6.1809,-44.8519,5.0415
7543,20303.1189,-45.4160,4.8093,-47.3710,4.7406
7544,20305.8105,-45.7768,4.6364,-46.7755,6.2433
7545,20308.5022,-45.3603,5.5372,-43.9531,3.4973
7546,20311.1938,-45.1320,3.4197,-44.2801,5.4412
7547,20313.8855,-46.4203,4.4446,-44.3807,4.8697
7548,20316.5771,-45.9909,4.8439,-42.4049,4.0267
7549,20319.2688,-44.9670,6.4042,-44.8454,4.4566
7550,20321.9604,-44.5257,3.7841,-47.3073,4.0683
7551,20324.6521,-45.4372,5.5562,-48.0228,4.0154
7552,20327.3438,-45.5504,4.7278,-47.1719,5.9886
7553,20330.0354,-47.2536,6.1870,-45.8742,4.4069
7554,20332.7271,-42.8800,5.1408,-46.7517,3.7586
7555,20335.4187,-45.6042,5.1647,-46.7605,5.7049
7556,20338.1104,-45.4901,5.7793,-44.6276,3.9543
7557,20340.8020,-44.2935,4.3596,-44.7851,5.2985
7558,20343.4937,-45.5546,6.4722,-45.0904,4.2426
7559,20346.1853,-45.2728,3.7098,-48.0444,7.1537
7560,20348.8770,-45.4674,4.4627,-49.2383,4.7615
7561,20351.5686,-44.2417,5.9277,-46.9583,4.9441
7562,20354.2603,-46.7125,6.0488,-45.0725,6.2040
7563,20356.9519,-47.3124,5.6239,-46.8107,6.2184
7564,20359.6436,-45.4332,4.6615,-48.4562,4.9588
7565,20362.3352,-44.3021,4.2748,-49.1981,6.4929
7566,20365.0269,-45.4343,4.0086,-47.8538,5.9055
7567,20367.7185,-48.3582,4.8525,-45.4561,4.1197
7568,20370.4102,-45.2260,4.4181,-45.9573,5.2858
7569,20373.1018,-44.9523,3.0606,-46.5868,5.4006
7570,20375.7935,-43.7454,3.5345,-45.9779,6.2277
7571,20378.4851,-43.4202,4.8305,-47.3195,5.7244
7572,20381.1768,-45.0452,4.3553,-45.0427,4.9673
7573,20383.8684,-46.6189,5.2947,-45.8575,4.7753
7574,20386.5601,-45.9031,4.3711,-46.0793,5.0352
7575,20389.2517,-45.5251,4.6139,-44.6070,4.5848
7576,20391.9434,-46.8871,4.0627,-47.5268,5.8425
7577,20394.6350,-46.3397,5.6212,-47.4335,4.7561
7578,20397.3267,-44.0659,3.5886,-45.2948,5.7055
7579,20400.0183,-47.9060,5.5316,-45.5619,5.3907
7580,20402.7100,-48.0254,4.3763,-47.3812,5.8412
7581,20405.4016,-47.6465,4.9386,-45.0634,4.8359
7582,20408.0933,-46.0891,6.2836,-45.2233,4.8413
7583,20410.7849,-46.4937,5.3953,-45.7386,4.3534
7584,20413.4766,-46.0195,5.1584,-44.3837,5.0073
7585,20416.1682,-45.8764,4.6608,-46.3958,4.4342
7586,20418.8599,-45.9960,5.4045,-45.3368,4.0558
7587,20421.5515,-45.5775,4.4462,-46.8032,4.8744
7588,20424.2432,-45.2491,4.4973,-47.1556,5.3683
7589,20426.9348,-45.9762,4.7054,-44.1554,3.8249
7590,20429.6265,-43.9041,3.8679,-42.2754,3.4668
7591,20432.3181,-47.1827,6.0788,-45.5138,4.9529
7592,20435.0098,-47.1447,4.9237,-45.8562,4.8824
7593,20437.7014,-46.6075,6.5434,-44.7143,5.7464
7594,20440.3931,-45.6862,4.3586,-44.2821,4.3441
7595,20443.0847,-47.4388,4.9796,-46.3917,6.1180
7596,20445.7764,-49.0330,6.1991,-43.9664,3.2712
7597,20448.4680,-46.2750,4.0492,-45.2763,4.2398
7598,20451.1597,-44.8381,3.2866,-47.3855,5.2561
7599,20453.8513,-47.5939,4.0820,-44.9227,5.2526
7600,20456.5430,-48.1933,5.4977,-43.8992,3.4444
7601,20459.2346,-47.6591,5.7445,-44.9912,5.1320
7602,20461.9263,-45.6241,3.4498,-44.2893,3.8360
7603,20464.6179,-45.1364,5.2034,-46.2148,5.3606
7604,20467.3096,-45.4592,5.1090,-46.3551,4.7555
7605,20470.0012,-45.0958,3.4167,-48.1941,5.2904
7606,20472.6929,-47.3090,5.7767,-46.9844,4.1835
7607,20475.3845,-45.1839,2.2728,-46.3616,4.5147
7608,20478.0762,-48.2636,7.3887,-45.9430,4.1935
7609,20480.7678,-45.4396,6.3120,-44.3983,3.4423
7610,20483.4595,-44.7102,3.6988,-44.5416,4.0669
7611,20486.1511,-45.9946,4.9376,-44.2253,4.2422
7612,20488.8428,-45.6470,4.6514,-43.4854,3.3939
7613,20491.5344,-47.1365,5.2147,-44.0260,3.3898
7614,20494.2261,-45.4393,5.3018,-45.2545,4.6049
7615,20496.9177,-43.5533,4.2151,-44.6433,4.1649
7616,20499.6094,-44.3038,4.0943,-46.6242,4.6145
7617,20502.3010,-45.7639,4.1828,-47.8875,4.3641
7618,20504.9927,-45.7990,4.2523,-44.7971,4.4074
7619,20507.6843,-45.0701,5.3820,-45.3150,4.1489
7620,20510.3760,-48.1546,6.4091,-46.2776,4.7046
7621,20513.0676,-44.6650,4.2755,-45.7117,4.8972
7622,20515.7593,-46.3254,5.7446,-44.3211,3.5473
7623,20518.4509,-44.2231,4.7387,-45.1535,4.3059
7624,20521.1426,-45.1272,5.3708,-46.2015,5.3015
7625,20523.8342,-42.8408,4.8771,-44.3298,5.0368
7626,20526.5259,-47.0410,5.4753,-47.1302,5.9320
7627,20529.2175,-48.4346,6.1042,-45.8629,4.3434
7628,20531.9092,-47.5028,6.2247,-44.9668,3.8129
7629,20534.6008,-47.6054,5.0996,-46.9809,4.0936
7630,20537.2925,-48.1311,4.9450,-47.5098,5.5194
7631,20539.9841,-46.1606,5.4769,-44.6345,6.9625
7632,20542.6758,-44.8202,4.2991,-45.1032,5.7627
7633,20545.3674,-45.5270,5.3195,-48.6107,4.6534
7634,20548.0591,-45.2440,3.5916,-47.7416,6.5047
7635,20550.7507,-47.2293,6.8141,-44.4662,5.2902
7636,20553.4424,-46.3912,4.9595,-43.8538,5.9824
7637,20556.1340,-45.6035,4.2221,-44.8705,3.7678
7638,20558.8257,-45.5897,4.7059,-45.6576,3.8100
7639,20561.5173,-46.0454,5.5161,-46.3308,6.1970
7640,20564.2090,-45.6360,4.3760,-44.2707,4.0758
7641,20566.9006,-45.1393,3.5638,-44.7132,5.3444
7642,20569.5923,-45.6119,5.3160,-46.2478,6.7224
7643,20572.2839,-46.4218,6.4060,-46.4703,5.6287
7644,20574.9756,-45.9514,3.4078,-48.3043,6.0461
7645,20577.6672,-46.1616,4.3523,-45.9183,4.3079
7646,20580.3589,-45.9849,5.5533,-45.3003,4.4509
7647,20583.0505,-45.3680,4.6172,-47.9889,5.3145
7648,20585.7422,-46.5314,3.5885,-46.0269,4.6970
7649,20588.4338,-47.6528,4.9143,-44.9311,6.6195
7650,20591.1255,-48.0122,5.7601,-46.4686,5.2822
7651,20593.8171,-46.6930,4.9632,-47.7673,5.5550
7652,20596.5088,-46.8513,5.4036,-46.6168,5.8566
7653,20599.2004,-46.8032,4.7533,-45.3921,4.3116
7654,20601.8921,-47.5542,5.2723,-44.8843,4.4006
7655,20604.5837,-47.9910,6.0156,-45.0057,3.1603
7656,20607.2754,-45.9993,4.9409,-45.0206,4.9290
7657,20609.9670,-45.5053,4.1438,-44.9859,4.0754
7658,20612.6587,-45.6062,4.3951,-46.6258,5.2150
7659,20615.3503,-45.9429,4.9036,-45.7340,3.2435
7660,20618.0420,-44.6550,5.2379,-45.8213,3.7271
7661,20620.7336,-46.5870,5.1610,-44.9860,4.7371
7662,20623.4253,-46.2156,4.7216,-46.0395,5.9411
7663,20626.1169,-45.9355,4.5067,-45.3599,6.3629
7664,20628.8086,-45.6283,5.3495,-45.2274,6.3398
7665,20631.5002,-43.7351,3.6212,-48.1544,4.5875
7666,20634.1919,-43.8327,3.3879,-45.5967,4.4231
7667,20636.8835,-44.8227,4.4884,-45.0220,4.5843
7668,20639.5752,-46.2826,7.3556,-45.4038,4.0659
7669,20642.2668,-46.4237,5.4554,-46.7821,5.2078
7670,20644.9585,-47.2789,4.2981,-47.6727,4.8308
7671,20647.6501,-47.2534,4.3753,-49.1230,6.0972
7672,20650.3418,-45.4302,4.2567,-47.3065,4.3120
7673,20653.0334,-45.1141,5.7703,-47.6056,4.7014
7674,20655.7251,-46.2002,5.1837,-45.5548,5.0655
7675,20658.4167,-48.5400,6.1725,-46.4811,5.1203
7676,20661.1084,-44.6930,2.9188,-44.9239,5.3296
7677,20663.8000,-48.4248,3.8758,-45.4504,5.0690
7678,20666.4917,-48.1173,5.7448,-46.1188,4.4201
7679,20669.1833,-44.4207,3.4974,-44.3953,5.0819
7680,20671.8750,-42.9325,5.1478,-40.3875,3.9632
7681,20674.5667,-44.9653,6.3520,-43.1344,4.6722
7682,20677.2583,-46.1376,6.0052,-45.7984,4.6865
7683,20679.9500,-45.4779,5.1821,-44.6192,3.7136
7684,20682.6416,-44.7427,5.2816,-44.1033,3.1386
7685,20685.3333,-44.0535,3.8068,-44.3452,5.4692
7686,20688.0249,-44.7221,3.8657,-45.5421,5.2409
7687,20690.7166,-45.2838,4.4856,-45.2205,5.7682
7688,20693.4082,-46.2273,4.2719,-44.5916,4.1888
7689,20696.0999,-44.0201,3.6031,-45.5475,4.6065
7690,20698.7915,-46.2922,5.5625,-46.1020,4.6881
7691,20701.4832,-46.7188,7.4244,-45.9933,4.2283
7692,20704.1748,-46.7875,8.1434,-45.1608,4.7286
7693,20706.8665,-45.4496,4.7909,-45.8442,4.3164
7694,20709.5581,-45.4648,4.1230,-46.2685,4.6281
7695,20712.2498,-48.4347,6.1963,-44.1361,4.3338
7696,20714.9414,-46.5244,4.8424,-44.8975,4.8440
7697,20717.6331,-46.6766,4.7636,-45.5892,4.9086
7698,20720.3247,-46.6995,5.7573,-46.5687,4.6373
7699,20723.0164,-46.2657,5.3728,-47.9001,5.9437
7700,20725.7080,-48.7370,4.6550,-47.3141,5.8072
7701,20728.3997,-46.3692,3.7945,-48.2368,5.4071
7702,20731.0913,-47.7265,7.1102,-48.5636,6.3521
7703,20733.7830,-44.8510,4.5982,-47.3327,5.2040
7704,20736.4746,-44.2858,3.7331,-45.9270,3.9267
7705,20739.1663,-47.2424,5.8739,-45.0541,3.9454
7706,20741.8579,-45.7287,5.2569,-44.7836,3.6494
7707,20744.5496,-46.9501,5.7728,-45.1328,4.6771
7708,20747.2412,-44.2730,5.3248,-43.3471,4.6704
7709,20749.9329,-44.5439,3.3283,-43.5474,5.8319
7710,20752.6245,-45.5138,5.6228,-43.5866,6.3966
7711,20755.3162,-44.5669,3.6504,-45.7357,6.1760
7712,20758.0078,-45.0975,4.6358,-45.5378,4.7147
7713,20760.6995,-45.1020,3.8915,-48.7633,5.4509
7714,20763.3911,-47.4755,5.6070,-47.9034,3.3974
7715,20766.0828,-46.5191,5.4484,-46.9830,4.7053
7716,20768.7744,-44.8428,4.5490,-46.5809,6.2690
7717,20771.4661,-44.1141,4.0873,-45.9298,5.0054
7718,20774.1577,-46.3676,3.8572,-45.2082,3.4729
7719,20776.8494,-47.5185,5.1568,-44.5228,3.3762
7720,20779.5410,-47.6781,4.7262,-46.9788,5.5417
7721,20782.2327,-46.6932,4.1939,-46.5959,5.6532
7722,20784.9243,-46.1121,5.7649,-45.9411,4.4765
7723,20787.6160,-46.8512,4.6889,-45.1588,3.8566
7724,20790.3076,-44.9297,4.0066,-47.1214,6.3019
7725,20792.9993,-44.3425,4.0019,-45.9575,3.9133
7726,20795.6909,-45.7163,4.3856,-46.9469,4.1327
7727,20798.3826,-49.3443,7.1921,-48.8194,4.9013
7728,20801.0742,-47.5977,5.0686,-45.2085,4.5911
7729,20803.7659,-48.0570,6.4674,-44.6936,6.2826
7730,20806.4575,-45.7201,4.3977,-44.8959,4.0614
7731,20809.1492,-45.8224,5.4615,-45.7599,5.0913
7732,20811.8408,-45.4611,4.7791,-47.1107,6.0112
7733,20814.5325,-49.1831,6.9495,-45.2725,5.8618
7734,20817.2241,-47.3572,4.4297,-43.7301,3.4517
7735,20819.9158,-45.1575,5.3360,-45.0120,5.0838
7736,20822.6074,-44.8615,4.9125,-45.7918,5.2238
7737,20825.2991,-45.9281,2.6928,-44.6774,4.4353
7738,20827.9907,-44.5141,5.7231,-45.9125,4.0285
7739,20830.6824,-44.8204,4.2351,-45.6813,4.1626
7740,20833.3740,-46.1802,5.2868,-47.0851,5.4467
7741,20836.0657,-44.4376,4.1417,-47.9695,5.9906
7742,20838.7573,-44.9932,4.2125,-44.4602,5.4491
7743,20841.4490,-46.0403,5.7274,-44.2435,5.2943
7744,20844.1406,-45.8396,5.5472,-45.1385,5.3416
7745,20846.8323,-47.3779,5.1512,-44.8248,4.5100
7746,20849.5239,-43.8773,4.0429,-45.7263,4.0024
7747,20852.2156,-45.4940,4.5989,-45.1577,3.6123
7748,20854.9072,-44.3661,4.6536,-45.8839,5.9732
7749,20857.5989,-45.2435,5.2512,-47.0794,4.9689
7750,20860.2905,-44.4258,5.6947,-45.3232,4.0176
7751,20862.9822,-45.2421,4.0625,-44.0050,3.6212
7752,20865.6738,-46.4150,4.0160,-44.7472,3.8271
7753,20868.3655,-48.6586,6.7015,-47.2201,4.2451
7754,20871.0571,-47.4756,3.6693,-45.9944,5.5717
7755,20873.7488,-45.0014,3.2520,-46.2494,4.2831
7756,20876.4404,-47.4243,5.4299,-47.9083,5.7693
7757,20879.1321,-46.9017,5.3396,-45.8853,5.5054
7758,20881.8237,-45.5259,4.7660,-44.0070,4.8330
7759,20884.5154,-48.6573,5.3746,-45.6402,5.6615
7760,20887.2070,-47.2153,5.8568,-47.4622,5.2999
7761,20889.8987,-45.6772,5.2638,-47.0227,4.6103
7762,20892.5903,-44.4687,4.7397,-47.5192,5.4753
7763,20895.2820,-47.5980,6.4473,-46.3075,3.6908
7764,20897.9736,-47.5035,5.4046,-45.1000,4.6583
7765,20900.6653,-45.9549,5.0470,-45.5761,5.6993
7766,20903.3569,-46.0074,5.2771,-44.8215,4.8839
7767,20906.0486,-45.9759,4.6097,-44.4400,4.1969
7768,20908.7402,-45.1873,3.8879,-45.5690,3.4777
7769,20911.4319,-45.4037,3.9280,-44.5630,5.1121
7770,20914.1235,-44.7946,5.4641,-45.3542,5.4479
7771,20916.8152,-44.8171,4.4163,-44.8470,3.0493
7772,20919.5068,-44.7427,4.4284,-45.8384,3.3586
7773,20922.1985,-46.1279,5.9867,-47.7834,4.7723
7774,20924.8901,-45.3207,7.2517,-47.0658,3.9214
7775,20927.5818,-43.9787,6.0457,-46.7492,3.5177
7776,20930.2734,-45.2619,4.1430,-44.9123,5.1327
7777,20932.9651,-43.7561,4.4137,-47.0303,5.4083
7778,20935.6567,-43.5954,4.4632,-44.6177,4.7461
7779,20938.3484,-46.4895,5.1277,-44.5323,4.3834
7780,20941.0400,-47.5615,6.2262,-44.0277,3.7861
7781,20943.7317,-47.5550,5.9933,-46.5392,5.4270
7782,20946.4233,-46.1767,5.1362,-46.5359,4.6618
7783,20949.1150,-46.8623,5.5107,-46.9889,4.5858
7784,20951.8066,-48.8194,4.9673,-46.1163,6.2142
7785,20954.4983,-49.3522,5.1789,-42.9304,3.8857
7786,20957.1899,-45.8688,5.1418,-43.2808,3.0166
7787,20959.8816,-45.2307,5.7565,-45.2019,5.0131
7788,20962.5732,-44.8025,5.3024,-46.5549,4.6239
7789,20965.2649,-46.2838,4.6536,-44.7593,4.2292
7790,20967.9565,-44.3005,5.5747,-44.3242,3.3545
7791,20970.6482,-44.4978,3.9473,-46.9274,6.7886
7792,20973.3398,-46.1298,5.0374,-43.9958,5.2103
7793,20976.0315,-47.0710,5.8509,-44.4558,6.1558
7794,20978.7231,-45.8977,4.9581,-45.7161,5.1990
7795,20981.4148,-47.5542,5.2347,-48.7429,6.2248
7796,20984.1064,-47.6991,5.6023,-48.4263,3.5976
7797,20986.7981,-46.5711,4.5790,-48.0690,5.8876
7798,20989.4897,-44.8388,3.7461,-47.3262,5.3060
7799,20992.1814,-45.8185,4.2383,-47.3820,4.8186
7800,20994.8730,-47.3857,5.6660,-45.5758,3.4428
7801,20997.5647,-45.2205,3.6193,-45.7592,4.4992
7802,21000.2563,-47.1864,4.9300,-46.8971,5.6902
7803,21002.9480,-46.3477,6.2842,-45.8264,3.7327
7804,21005.6396,-42.8379,3.5920,-46.2605,4.2684
7805,21008.3313,-45.0345,4.8232,-44.3959,4.3602
7806,21011.0229,-46.1957,5.4363,-44.2310,4.8759
7807,21013.7146,-44.8453,4.3539,-45.0919,5.8299
7808,21016.4063,-44.5571,4.3073,-44.1415,5.1950
7809,21019.0979,-46.0840,5.7951,-47.5461,6.9429
7810,21021.7896,-43.8392,4.5663,-47.2698,6.4571
7811,21024.4812,-43.0397,4.0828,-46.7823,5.0154
7812,21027.1729,-44.2013,4.7766,-44.4276,4.2519
7813,21029.8645,-44.7092,4.1921,-44.4546,4.5396
7814,21032.5562,-43.7724,4.2922,-46.8527,6.2869
7815,21035.2478,-44.1155,4.8355,-44.0419,3.7997
7816,21037.9395,-43.5332,4.5860,-46.3573,5.4243
7817,21040.6311,-46.0332,5.4852,-46.4553,6.3941
7818,21043.3228,-47.3080,4.8632,-43.5978,3.3899
7819,21046.0144,-44.8724,5.2421,-46.7083,4.9966
7820,21048.7061,-46.2863,5.1366,-49.3338,5.2752
7821,21051.3977,-45.4199,4.9604,-49.1900,6.5032
7822,21054.0894,-43.6242,4.5622,-46.5631,4.5909
7823,21056.7810,-45.8170,6.6157,-45.0081,3.3326
7824,21059.4727,-46.8626,6.5410,-46.7751,5.0282
7825,21062.1643,-46.7276,6.5491,-47.8479,5.1113
7826,21064.8560,-45.7771,4.9314,-45.5241,4.5012
7827,21067.5476,-46.8488,5.9665,-44.9761,4.7281
7828,21070.2393,-46.4675,5.0261,-47.1619,5.5789
7829,21072.9309,-47.0790,4.3230,-46.6255,6.6842
7830,21075.6226,-46.9508,4.3495,-43.9472,3.7905
7831,21078.3142,-44.5906,4.0446,-46.7095,5.4046
7832,21081.0059,-44.4146,3.8800,-46.3262,5.5411
7833,21083.6975,-45.3437,4.4246,-46.3455,4.0797
7834,21086.3892,-47.3279,4.5726,-45.8306,4.4014
7835,21089.0808,-46.8221,5.4308,-45.3964,5.2457
7836,21091.7725,-42.0050,4.0287,-44.4351,3.7341
7837,21094.4641,-43.3116,5.0267,-44.9106,5.2826
7838,21097.1558,-45.0420,5.0990,-45.8297,4.3022
7839,21099.8474,-44.2448,3.9475,-44.5144,4.1970
7840,21102.5391,-46.9744,4.6527,-44.3838,3.8092
7841,21105.2307,-46.0087,4.7501,-47.2077,5.3750
7842,21107.9224,-43.3722,3.5917,-45.5863,4.1683
7843,21110.6140,-43.5492,3.8780,-46.8178,4.5846
7844,21113.3057,-45.6210,4.9559,-46.9646,3.1479
7845,21115.9973,-46.7870,4.8734,-45.6746,4.9411
7846,21118.6890,-44.7139,5.3062,-45.0356,4.2645
7847,21121.3806,-44.6991,5.9548,-45.4116,5.2861
7848,21124.0723,-45.4250,4.5747,-44.7800,5.0798
7849,21126.7639,-46.9654,6.1951,-45.1187,4.7074
7850,21129.4556,-46.9999,4.1842,-45.9916,4.0175
7851,21132.1472,-46.9016,5.1761,-46.6031,3.1895
7852,21134.8389,-45.5713,4.9081,-46.4083,3.8418
7853,21137.5305,-44.9534,4.6128,-47.1613,4.6429
7854,21140.2222,-47.8487,4.9743,-44.5282,3.8967
7855,21142.9138,-48.4368,6.6399,-44.2572,4.0736
7856,21145.6055,-47.1434,5.0120,-47.0228,5.7101
7857,21148.2971,-45.8816,3.7285,-46.7212,7.1154
7858,21150.9888,-46.5539,5.6267,-47.0569,6.9119
7859,21153.6804,-44.7994,4.1968,-47.4278,4.6757
7860,21156.3721,-43.3714,3.3576,-48.7465,6.8268
7861,21159.0637,-45.4743,5.9184,-47.0613,5.7902
7862,21161.7554,-44.5209,3.6096,-46.4195,5.0249
7863,21164.4470,-45.6882,5.9782,-46.4088,5.1645
7864,21167.1387,-47.0770,6.2825,-46.0945,5.4229
7865,21169.8303,-46.0557,4.9551,-44.9812,5.0036
7866,21172.5220,-46.1654,5.8761,-44.5707,4.7312
7867,21175.2136,-45.4092,4.9423,-44.8856,4.3810
7868,21177.9053,-45.1590,5.0063,-43.3312,4.4900
7869,21180.5969,-45.8161,5.6205,-44.4707,4.7701
7870,21183.2886,-44.5599,3.7877,-43.5525,4.6975
7871,21185.9802,-45.4123,5.4657,-43.7497,4.3011
7872,21188.6719,-46.1686,6.2959,-43.9620,3.3857
7873,21191.3635,-44.3630,4.5150,-45.8091,5.6638
7874,21194.0552,-44.7454,5.9519,-46.1002,4.0478
7875,21196.7468,-45.3731,4.5196,-43.5159,4.5532
7876,21199.4385,-45.8650,4.2357,-43.2214,3.6090
7877,21202.1301,-47.5942,4.8734,-43.6474,3.4877
7878,21204.8218,-44.6923,3.4793,-46.1706,4.7804
7879,21207.5134,-45.7538,4.4797,-47.5411,5.0109
7880,21210.2051,-45.4229,4.6088,-48.4947,4.2669
7881,21212.8967,-48.0178,4.5832,-46.0798,3.1228
7882,21215.5884,-48.6830,5.2910,-45.7663,4.4450
7883,21218.2800,-47.6811,4.6300,-46.7334,4.7566
7884,21220.9717,-46.2110,3.5269,-46.5941,6.1633
7885,21223.6633,-46.0553,6.3247,-46.2918,5.7171
7886,21226.3550,-45.8065,4.4958,-44.2889,4.8482
7887,21229.0466,-47.0347,5.3462,-44.7148,4.8771
7888,21231.7383,-47.5447,4.1996,-46.9412,5.2230
7889,21234.4299,-46.6190,4.6637,-48.3565,5.5510
7890,21237.1216,-46.7000,5.0782,-46.4369,4.7059
7891,21239.8132,-44.4421,5.1722,-45.7868,6.5761
7892,21242.5049,-45.9411,4.5814,-43.0843,5.1307
